,0,1,labels
122,503.582157264464,660.012469976209,1
123,426.899000140838,147.004613326862,3
124,18.4082626365125,437.311265361495,1
125,47.7688821731135,33.670685836114,1
126,554.438807768747,689.923357102089,1
127,485.346008907072,462.831372395158,2
128,380.97487387713,645.316831720993,1
129,213.576090778224,445.266426471062,2
130,223.282313672826,414.434846537188,2
131,413.562867906876,469.499148079194,2
132,406.954169250093,106.717519485392,3
133,448.772045830265,160.337394662201,3
134,233.349260152318,62.4854470835999,3
135,65.4235694324598,369.211853435263,1
136,249.366199783981,685.895770415664,1
137,336.365454434417,45.0221235165372,3
138,92.4081475939602,406.223235582002,1
139,404.871239745989,337.591246399097,2
140,470.729579147883,42.6618153927848,3
141,142.256653355435,288.978776149452,1
142,549.652506574057,244.181732134894,6
143,649.574806704186,115.07256666664,3
144,483.559750462882,125.842391839251,3
145,421.550931874663,656.892729410902,1
146,75.6532600615174,59.0957605047151,1
147,406.274500419386,434.069778141566,2
148,561.775278579444,68.4224696829915,3
149,691.100738849491,199.009144958109,3
150,242.719912552275,291.015974362381,1
151,407.030150713399,2.17684675008059,3
152,497.941620252095,404.311925545335,2
153,0.628005829639733,52.6108826044947,1
154,200.800150725991,630.313533707522,1
155,166.353174299002,231.637080525979,1
156,97.1914652502164,479.647523513995,1
157,508.13945941627,474.291399400681,2
158,14.2579846549779,417.398983659223,1
159,558.892291877419,200.843731802888,6
160,408.522835560143,371.991552435793,2
161,39.5240606507286,370.62903647311,1
162,505.228698719293,281.666380469687,6
163,24.2306641303003,125.131568615325,1
164,2.90467839222401,521.128083905205,1
165,270.903082704172,672.956375940703,1
166,569.95842140168,2.75236733723432,3
167,312.916162493639,643.331940448843,1
168,132.165217935108,208.556251507252,1
169,397.475966857746,23.3829063363373,3
170,128.592173475772,673.262740159407,1
171,82.2194526670501,473.143343068659,1
172,280.355265270919,19.672263157554,3
173,401.568440860137,41.3986397208646,3
174,422.312008636072,117.4193499377,3
175,524.23592095729,34.145991737023,3
176,464.900092850439,631.945319962688,1
177,575.114130973816,11.3099932903424,3
178,629.807833232917,655.955936480314,1
179,164.932462223805,248.510999116115,1
180,252.823231113143,697.732076444663,1
181,79.9097820650786,642.997227888554,1
182,626.886576041579,340.269381226972,2
183,646.23894947581,657.5669051148,1
184,446.707717236131,637.08343829494,1
185,654.698125668801,405.202276259661,2
186,479.051523981616,106.725707184523,3
187,687.139664567076,476.994044519961,2
188,452.482601162046,354.321529110894,2
189,411.314457794651,410.088454280049,2
190,627.026991406456,155.709648667835,3
191,602.064312226139,128.439123136923,3
192,628.350351727568,52.0916173467413,3
193,530.565349268727,0.748055684380233,3
194,52.8121006442234,201.820773491636,1
195,361.741613480262,428.166775475256,2
196,233.004723396152,218.914911313914,1
197,7.93459317646921,33.9720797725022,1
198,596.996327419765,231.259523076005,6
199,509.948281338438,30.4640499176458,3
200,329.105443926528,650.267893960699,1
201,428.267300641164,22.7643744554371,3
202,159.525808971375,670.585221401416,1
203,491.262013907544,121.057119546458,3
204,584.05592914205,447.074857074767,2
205,480.560537287965,333.862907672301,2
206,282.907899655402,647.557601099834,1
207,204.660864942707,5.87730424012989,3
208,76.3223978457972,566.529668495059,1
209,415.551528776996,686.943589244038,1
210,288.933909311891,464.020248735324,2
211,238.932989654131,642.946645128541,1
212,440.376193146221,143.907165364362,3
213,241.810912522487,645.432294625789,1
214,513.708832045086,459.313933784142,2
215,491.425556177273,439.453827822581,2
216,213.996563199908,667.565001547337,1
217,487.885047052987,23.9022757392377,3
218,389.201450278051,643.259014887735,1
219,649.804955418222,107.726107700728,3
220,73.6242919228971,28.007179684937,1
221,211.124998237938,615.547814080492,1
222,404.426360689104,648.69603891857,1
223,631.766476505436,419.967251224443,2
224,566.59686085768,233.482539048418,6
225,194.481287524104,626.742846122943,1
226,105.597273167223,625.556456879713,1
227,118.261062097736,627.709686639719,1
228,382.442143233493,37.0658886851743,3
229,627.355881454423,49.4386551668867,3
230,5.18346270546317,423.124465788715,1
231,109.84769705683,627.445262111723,1
232,27.2126332158223,416.071512619965,1
233,73.8810238894075,8.50537687074393,1
234,216.528216167353,642.899170750752,1
235,468.065109173767,44.0747861750424,3
236,616.599430376664,482.36490949057,2
237,377.852330356836,627.522116177715,1
238,58.1298887496814,273.10519288294,1
239,401.957259839401,326.116660260595,2
240,76.5217151958495,223.176897759549,1
241,381.56559036579,616.484257415868,1
242,109.731209324673,272.931844508275,1
243,355.672630993649,670.314105832949,1
244,161.914135399275,685.546941868961,1
245,454.27503187675,29.8832883359864,3
246,621.846586233005,492.708185804076,2
247,263.161256327294,685.782900708728,1
248,651.182899530977,463.159613450989,2
249,648.221793863922,380.773548106663,2
250,234.895394928753,227.221096167341,1
251,284.598592133261,694.756462983787,1
252,541.066373209469,424.192250170745,2
253,584.967533126473,635.235413955525,1
254,110.202662181109,254.96031511575,1
255,584.611915587448,474.852899182588,2
256,256.623928877525,217.632482317276,1
257,685.636022477411,302.327540749684,2
258,47.5951076019555,443.738792045042,1
259,0.489358650520444,572.052827244624,1
260,25.1217710785568,414.519183407538,1
261,422.520273504779,444.244907307439,2
262,229.417187604122,270.497313165106,1
263,346.984510030597,690.330263436772,1
264,455.364574771374,448.258598521352,2
265,531.409351970069,219.225879921578,6
266,346.479105530307,696.586854686029,1
267,42.1780831879005,632.721626362763,1
268,14.1966548981145,122.019078605808,1
269,226.007017190568,618.237339355983,1
270,433.967208862305,3.68451823014766,3
271,564.327598898672,457.820825022645,2
272,35.4994980851188,219.498370564543,1
273,267.058093426749,469.388314825483,2
274,619.10324676428,440.88847709354,2
275,445.729825599119,401.60885732621,2
276,494.863353902474,134.294655662961,3
277,663.148016808555,687.056260113604,1
278,86.4681764971465,63.9283280586824,1
279,409.668096597306,650.292857503518,1
280,201.99307568837,620.334172155708,1
281,557.982863369398,693.774124071933,1
282,250.870641297661,24.7657850384712,3
283,398.913253005594,39.6410047309473,3
284,48.6321755219251,551.27225453034,1
285,293.284373986535,276.832880498841,1
286,682.950597000308,141.65291741956,3
287,319.281896878965,32.6415246352553,3
288,22.6693314965814,310.277819749899,1
289,669.324225280434,386.686520674266,2
290,542.20445996616,413.176239235327,2
291,618.407852831297,302.614161558449,2
292,254.91523835808,456.214662548155,2
293,237.639284459874,267.555599682964,1
294,504.595225839876,610.10266917292,1
295,505.475789518096,0.507439486682415,3
296,253.701086528599,634.680606843904,1
297,600.756451115012,407.232982921414,2
298,88.4509020717815,174.642064538784,1
299,671.606229129247,26.3348284875974,3
300,659.430424915627,314.216136932373,2
301,643.228852399625,8.42536063864827,3
302,505.411390168592,640.666767861694,1
303,109.141624579206,262.01003359165,1
304,449.759838264436,636.539003485814,1
305,683.044889429584,475.623740814626,2
306,97.251584706828,278.025248553604,1
307,328.625484905206,660.595738212578,1
308,676.203243341297,311.583789950237,2
309,240.424357447773,614.204055326991,1
310,547.363319480792,67.4796084640548,3
311,260.731242015027,0.541413621976972,3
312,66.6324362624437,381.902467971668,1
313,6.74948513042182,565.794165967964,1
314,614.873464475386,76.1281920829788,3
315,478.157030278817,0.59085339307785,3
316,15.1060128351673,479.557095537893,1
317,410.902255377732,630.568705778569,1
318,144.76159887854,677.156852209009,1
319,633.510537422262,51.3555548153818,3
320,582.381096226163,23.431580257602,3
321,310.645969747566,61.8811873253435,3
322,359.141757991165,425.936472602189,2
323,470.010944711976,647.091996180825,1
324,361.373593052849,470.325808250345,2
325,616.80469752755,683.840304752812,1
326,259.685463551432,26.8313368083909,3
327,523.288699006662,81.0743801994249,3
328,390.192928374745,12.9324680892751,3
329,272.438401379623,689.521713764407,1
330,72.6279688766226,216.660339199007,1
331,231.499825371429,422.170688398182,2
332,624.259954923764,327.083955495618,2
333,502.471181005239,468.975263112225,2
334,60.6541826156899,673.187220911495,1
335,300.777224032208,605.746835726313,1
336,658.20692544803,375.04691532813,2
337,599.073593970388,275.028653838672,6
338,389.508767612278,635.348283336498,1
339,298.063859133981,476.451029768214,2
340,145.356426737271,286.620238493197,1
341,9.38360991422087,302.215084689669,1
342,465.009404509328,174.549363623373,3
343,441.431344510056,670.378999831155,1
344,692.479324294254,398.471880494617,2
345,90.7552405726165,117.914591077715,1
346,234.616531222127,211.770060565323,1
347,111.740503157489,265.065693925135,1
348,246.830447181128,651.760448259301,1
349,277.108481316827,486.236228095368,2
350,62.9967536311597,497.396785323508,1
351,142.274227482267,233.674965216778,1
352,683.13669427298,1.82418928015977,3
353,346.629086113535,689.835549052805,1
354,454.189462703653,375.201210845262,2
355,5.93972385395318,257.315685064532,1
356,353.614234272391,659.703176002949,1
357,204.70723528415,490.898866462521,2
358,575.73297007475,218.554385914467,6
359,560.052784834988,217.131297895685,6
360,632.521613570862,121.238859673031,3
361,550.257514091209,473.162714391947,2
362,52.4603206664324,238.225582521409,1
363,349.635814037174,643.451594584621,1
364,626.627832558006,451.011718995869,2
365,686.091720080003,405.709759914316,2
366,345.411007571965,49.2383446078748,3
367,289.382661948912,642.148903245106,1
368,440.474195522256,126.153009221889,3
369,439.206790970638,85.4229009943083,3
370,333.002786431462,36.3154700957239,3
371,515.269993222319,1.42357680015266,3
372,22.4361609434709,648.238793481141,1
373,212.134063988924,80.2383472910151,3
374,644.639986543916,93.2776164729148,3
375,626.434665964916,462.899275193922,2
376,35.9695664141327,109.499325510114,1
377,581.712408433668,246.707018557936,6
378,41.9513797387481,367.859391472302,1
379,570.375934243202,230.29181631282,6
380,271.16399644874,431.343789026141,2
381,535.165968956426,31.8643532926217,3
382,609.678367502056,125.455936091021,3
383,662.789293332025,118.793492182158,3
384,573.216916550882,2.40043546073139,3
385,625.614514783956,389.251780905761,2
386,499.670756794512,315.56113678962,2
387,20.7902663620189,107.165116094984,1
388,644.448095443659,186.761991702951,3
389,317.334926337935,488.060577423312,2
390,312.849237257615,685.019478481263,1
391,562.631096458063,652.492593205534,1
392,520.925354049541,681.404926883988,1
393,243.214137502946,46.1305078817531,3
394,98.0029766215011,630.513320770115,1
395,664.784902264364,46.6606606263667,3
396,343.502778862603,46.6165581718087,3
397,213.285715854727,460.488985059783,2
398,550.628856895491,26.8488328671083,3
399,59.7794390050694,292.314672656357,1
400,427.365543344058,460.615395754576,2
401,682.826640480198,398.441135021858,2
402,500.050537963398,476.01958559826,2
403,512.982561113313,242.250287206843,6
404,485.099186375737,600.844282633625,1
405,409.581886418164,466.468054265715,2
406,589.871981856413,201.349783502519,6
407,145.14870068524,643.524781404994,1
408,300.647306465544,610.241637099534,1
409,411.260409886017,89.4442710792646,3
410,86.7911418434232,602.095493185334,1
411,422.309247567318,107.262606546283,3
412,230.876141483895,425.560251600109,2
413,461.934431036934,169.111253484152,3
414,40.0285506621003,653.764001070522,1
415,81.7362191854045,168.033869820647,1
416,175.619160663337,652.893014834262,1
417,665.752745117061,428.046701662242,2
418,227.472709212452,409.895479353145,2
419,448.966805241071,329.3704388896,2
420,674.867825489491,89.1308869235218,3
421,690.068307262845,466.218332294375,2
422,649.89404939115,341.079574404284,2
423,564.812833466567,479.363806545734,2
424,186.658192402683,668.880887376145,1
425,535.010032705031,630.088506848551,1
426,654.327380191535,20.0512597337365,3
427,554.313708585687,646.700647729449,1
428,482.720692944713,367.482851515524,2
429,634.286928083748,490.782887395471,2
430,455.911021423526,84.3838156899437,3
431,202.976926905103,667.402631603181,1
432,17.5531382439658,211.552066518925,1
433,107.224689237773,617.27325648535,1
434,600.052303122357,185.06776203867,3
435,234.144270955585,675.413266709074,1
436,11.6106011671945,33.7914322735742,1
437,372.210318688303,62.3402703786269,3
438,339.950562780723,678.303752024658,1
439,632.503524096683,609.134939266369,1
440,214.928295719437,452.888066251762,2
441,238.335731904954,640.913698449731,1
442,46.8756680376828,472.409602208063,1
443,682.789833238348,366.614324832335,2
444,16.4865613915026,414.575846679509,1
445,635.592481703497,628.519438952208,1
446,424.522066116333,374.494226649404,2
447,103.554351534694,282.005128613673,1
448,10.5585454730317,529.718344612047,1
449,56.7037787288427,138.565761083737,1
450,42.3407244961709,144.629389140755,1
451,579.493147064932,13.6327687418088,3
452,47.0501580974087,80.7590215234086,1
453,2.30364061426371,401.211358443834,1
454,56.0825762338936,509.868050622754,1
455,88.0186203401536,420.612044306472,1
456,7.35698072239757,529.256285028532,1
457,280.966210039333,459.154771803878,2
458,72.644807305187,366.197860450484,1
459,671.907628932968,640.997276641428,1
460,497.595713962801,340.714111807756,2
461,658.644232223742,4.75026925560087,3
462,699.14913251996,104.09210883081,3
463,646.650960878469,485.096570849419,2
464,496.654255525209,368.257143790834,2
465,288.796528172679,494.123739842325,2
466,414.665001118556,325.361941242591,2
467,270.435731601901,411.496696481481,2
468,543.170212907717,637.849135580473,1
469,369.668993586674,474.088565888815,2
470,289.059852575883,38.5588756995276,3
471,457.412584847771,336.038100975566,2
472,126.381444674917,671.220359951258,1
473,188.94836618565,621.300476626493,1
474,35.5252832174301,683.464836073108,1
475,55.8580989483744,517.698308452964,1
476,212.636347720399,295.520956534892,1
477,629.251229413785,186.236391356215,3
478,92.2289669280872,121.965029882267,1
479,134.721317957155,200.616781110875,1
480,223.108759289607,245.930246519856,1
481,496.78271652665,28.8017481565475,3
482,25.2136181341484,279.751883982681,1
483,398.039898648858,610.302360076457,1
484,690.472310897894,448.47021070309,2
485,561.662600701675,267.388767632656,6
486,60.1789888460189,334.335869085044,1
487,60.4134668363258,152.68124518916,1
488,19.9543142924085,110.582168889232,1
489,530.950094526634,670.799929089844,1
490,313.763004820794,472.307587554678,2
491,412.645592167974,682.294362783432,1
492,186.345372814685,258.882694016211,1
493,83.6974525591359,95.9624723298475,1
494,223.366139596328,458.059320179746,2
495,665.49898381345,313.288689847104,2
496,87.2570251347497,525.909365597181,1
497,369.638458685949,699.844291107729,1
498,469.839646155015,665.66107685212,1
499,364.559441502206,0.807372946292162,3
500,474.500476568937,384.020504821092,2
501,237.006690050475,45.8247479982674,3
502,669.744205987081,172.346199280582,3
503,93.3755296980962,13.0358988884836,1
504,406.218633963726,622.398722404614,1
505,322.117836214602,693.748035631143,1
506,675.421241880395,370.180102926679,2
507,40.7413796987385,653.325670934282,1
508,241.935749631375,465.612942096777,2
509,88.1945403991267,650.238111545332,1
510,42.231245781295,475.452386518009,1
511,641.484695323743,439.818911976181,2
512,460.729835624807,411.316915391944,2
513,405.051731760614,412.701305258088,2
514,692.776397429407,682.905425713398,1
515,693.178032943979,486.965652229264,2
516,167.303504794836,214.431820809841,1
517,543.464787374251,607.795706018806,1
518,523.219827772118,293.683732813224,6
519,15.7979734009132,130.717790755443,1
520,315.651455079205,63.7105525704101,3
521,281.765186833218,608.884275588207,1
522,47.6860985159874,694.942340068519,1
523,671.418436523527,163.11946993228,3
524,515.112956194207,645.591967878863,1
525,261.628345050849,686.829948145896,1
526,79.0171743836254,346.371088596061,1
527,31.1315873870626,131.515005556867,1
528,197.698543802835,296.812427090481,1
529,404.773466521874,670.980024081655,1
530,509.003021358512,257.952514872886,6
531,301.170579600148,458.066890994087,2
532,446.17661756929,140.96335186623,3
533,389.192403503694,65.9695277921855,3
534,29.2990516638383,661.526143900119,1
535,53.9710588054731,521.380638820119,1
536,0.756052695214748,320.028589875437,1
537,448.108310555108,193.75689283479,3
538,625.244712154381,4.31845071725547,3
539,694.398068240844,186.614331975579,3
540,243.497597286478,271.680274582468,1
541,234.933527046815,231.302611785941,1
542,486.668827803805,498.264265828766,2
543,24.5318628149107,322.737213317305,1
544,217.114376183599,265.563087398186,1
545,60.3225275874138,400.556144164875,1
546,202.001417567953,431.017987150699,2
547,628.577962494455,6.84676500968635,3
548,16.1706938873976,478.258421854116,1
549,152.537737740204,236.196603137068,1
550,533.123228885233,270.534178754315,6
551,649.191934266128,447.152994130738,2
552,428.968699951656,395.386427966878,2
553,552.121855155565,653.247058787383,1
554,96.9111009733751,403.046916984022,1
555,598.534443671815,657.146941032261,1
556,666.921632597223,128.180582891218,3
557,56.2358045484871,632.328965584747,1
558,475.208608317189,659.633034653962,1
559,211.671497044154,37.3513930710033,3
560,612.620643922128,625.170603999868,1
561,64.0479112975299,480.584754538722,1
562,689.275000104681,430.332334293053,2
563,682.283865148202,600.906177936122,1
564,349.733885354362,484.305327036418,2
565,289.904275443405,248.3989182394,1
566,598.952614143491,620.979900588281,1
567,356.90838585142,623.519530356862,1
568,675.120338844135,443.433467810974,2
569,67.7213256014511,16.1545870825648,1
570,12.99595865421,296.390463714488,1
571,77.6522402651608,307.081393967383,1
572,442.305245343596,187.132869684137,3
573,511.668535554782,289.118101005442,6
574,496.494279289618,667.081668321043,1
575,488.053188170306,625.994992209598,1
576,506.594702322036,427.838812628761,2
577,595.631013717502,79.9326095730066,3
578,563.634747639298,661.990650650114,1
579,416.913768160157,475.763489911333,2
580,88.9791243011132,208.137645875104,1
581,517.559621506371,495.227194833569,2
582,661.791907809675,439.765584282577,2
583,291.973685799167,221.733327535912,1
584,632.669642125256,76.2428937014192,3
585,407.502701412886,338.025823235512,2
586,101.070746476762,648.910438246094,1
587,359.977475856431,405.642186175101,2
588,84.8998376168311,334.637903049588,1
589,658.045351668261,319.555806764401,2
590,625.908621004783,93.6918318737298,3
591,281.625440833159,423.470357409678,2
592,499.941314803436,654.699657368474,1
593,301.726024295203,600.751376035623,1
594,663.214348629117,12.7589037641883,3
595,620.089286821894,126.087535498664,3
596,480.689312028699,470.534584228881,2
597,234.576180274598,433.070752536878,2
598,258.978083962575,37.5288899755105,3
599,171.341341058724,246.426902501844,1
600,200.719484197907,246.567416959442,1
601,241.688149678521,31.1785392463207,3
602,478.711670334451,630.961939273402,1
603,643.460813467391,176.399143110029,3
604,623.053127154708,343.181542423554,2
605,696.577204554342,67.0758098596707,3
606,77.5249993428588,537.028532545082,1
607,664.830527780578,363.584024086595,2
608,75.684529193677,688.903012708761,1
609,130.56738821324,626.386662223376,1
610,579.531962890178,243.857704964466,6
611,272.174949850887,626.030970690772,1
612,398.930515837856,695.100617874414,1
613,25.7171090692282,102.143883006647,1
614,291.598446108401,91.8279135832563,3
615,662.274484965019,421.719834278338,2
616,676.857031532563,424.412095523439,2
617,402.122026099823,112.193013820797,3
618,18.5062035685405,224.533175607212,1
619,13.3006622549146,72.8691576281562,1
620,88.1806719815359,698.689327784814,1
621,51.5382822835818,601.736060250551,1
622,379.834310291335,677.801304496825,1
623,223.264729441144,638.88365610037,1
624,290.09693255648,7.26111845578998,3
625,143.157167267054,237.702026125044,1
626,693.868165346794,123.505941592157,3
627,688.524771062657,391.080161416903,2
628,689.314413582906,494.531789654866,2
629,479.054899490438,345.050060050562,2
630,125.085730245337,615.667225373909,1
631,575.258610770106,630.531938141212,1
632,459.442234737799,60.4474745457992,3
633,288.180935499258,470.154050574638,2
634,21.201114077121,669.990005157888,1
635,221.129467408173,292.897258000448,1
636,260.675523709506,295.637860358693,1
637,16.8763706460595,361.074814153835,1
638,17.9355013649911,583.285374683328,1
639,338.430384430103,23.2441499596462,3
640,667.693230789155,442.169216950424,2
641,370.703770150431,84.9037530831993,3
642,448.797557642683,66.2017849972472,3
643,372.472108947113,52.947630151175,3
644,58.6423172615469,172.535263141617,1
645,630.810550530441,74.5472146430984,3
646,525.082340184599,677.589995460585,1
647,39.9866365594789,620.084995031357,1
648,640.946572134271,414.393256115727,2
649,379.837972484529,53.0734663363546,3
650,305.736437789164,96.6086659114808,3
651,81.110971653834,181.207270291634,1
652,439.393821312115,194.766404991969,3
653,106.186445406638,699.254143913276,1
654,52.9871637467295,473.936001723632,1
655,213.956200354733,43.4641104890034,3
656,413.313623471186,447.559740580618,2
657,22.4011771380901,506.730706593953,1
658,580.357111245394,693.596279690973,1
659,578.453893726692,459.267365094274,2
660,99.2473421152681,55.100978561677,1
661,408.297611330636,633.112691552378,1
662,41.801840509288,58.0263643991202,1
663,95.9869016194716,451.164424954914,1
664,315.415478963405,628.056502365507,1
665,278.136640018784,3.0718186404556,3
666,256.278851185925,494.1329885507,2
667,345.809401222505,25.1234574476257,3
668,631.629664171487,430.872601666488,2
669,20.9936838364229,188.854333222844,1
670,398.867845069617,476.135886716656,2
671,113.34971061442,207.406645873562,1
672,363.89045023825,419.920916575938,2
673,54.8369952244684,598.626332450658,1
674,160.326702427119,218.790841684677,1
675,241.470731282607,612.656833301298,1
676,27.4306050967425,166.535294335335,1
677,634.168774355203,642.788887885399,1
678,203.930564294569,699.426458822563,1
679,86.5070785395801,275.821484602056,1
680,61.3196249585599,246.470307395793,1
681,83.0701627070084,468.443156057037,1
682,467.000831011683,369.914594083093,2
683,682.438311912119,496.831191610545,2
684,1.8436606740579,4.90388367325068,1
685,513.055482436903,432.750781811774,2
686,114.951683650725,246.951455203816,1
687,638.742013811134,367.20387453679,2
688,692.900227638893,676.384815271012,1
689,214.635421149433,295.274862693623,1
690,291.736593912356,662.04889875371,1
691,491.194579028524,119.38360335771,3
692,352.681139390916,660.011711460538,1
693,228.935065330006,492.848338605836,2
694,64.1901196213439,123.105317540467,1
695,577.55957278423,431.090456852689,2
696,532.10212662816,493.537714285776,2
697,515.883603552356,484.870390407741,2
698,600.131203746423,429.367789370008,2
699,70.6135919783264,699.790267483331,1
700,301.39512794558,41.4330213097855,3
701,445.951743097976,400.416864780709,2
702,3.0230889795348,275.296298554167,1
703,231.861653970554,87.6139807514846,3
704,283.075130358338,410.090548102744,2
705,218.887658696622,467.795151099563,2
706,280.77966212295,217.997676646337,1
707,275.894356216304,13.4178521111608,3
708,663.015416241251,306.875161640346,2
709,270.39703540504,617.697906284593,1
710,343.860301654786,56.7870144965127,3
711,517.573172436096,462.257401598617,2
712,496.715067164041,412.986949970946,2
713,475.479001714848,92.0559798832983,3
714,605.134091968648,343.454301008023,2
715,396.770984726027,470.208590524271,2
716,483.682784670964,611.228056414984,1
717,678.511841525324,399.319048621692,2
718,273.983392841183,406.976115354337,2
719,207.528975838795,232.555640069768,1
720,477.201058994979,347.647670144215,2
721,103.647913481109,293.487155344337,1
722,183.313182624988,674.476139014587,1
723,18.3877713046968,278.474896773696,1
724,283.964738529176,469.270987901837,2
725,426.396640460007,168.559496570379,3
726,275.226774741895,602.350335544907,1
727,569.19568402227,289.936624653637,6
728,143.225640011951,618.779788725078,1
729,381.380872568116,415.46834402252,2
730,426.191425137222,138.107264763676,3
731,243.213813169859,248.62611584831,1
732,527.30685020797,622.117703105323,1
733,367.169133084826,698.168897535652,1
734,178.591044782661,659.894140227698,1
735,434.69579461962,447.178505454212,2
736,151.650850218721,630.729470681399,1
737,571.643811441027,1.73030267469585,3
738,326.333516370505,448.872745712288,2
739,7.6431754976511,191.285143047571,1
740,379.868067824282,685.819211020134,1
741,563.150595268235,2.25717998109758,3
742,109.947493695654,624.28277998697,1
743,574.566184240393,49.6615820098668,3
744,404.466429841705,687.537836888805,1
745,410.372413275763,59.5984112704173,3
746,514.559940085746,693.856434430927,1
747,96.5575386304408,331.87265349552,1
748,685.429317015223,366.486441763118,2
749,83.6153509793803,323.506388789974,1
750,417.199551244266,667.317691701464,1
751,402.264227578416,122.70731520839,3
752,235.686088353395,85.9141340944916,3
753,459.018292929977,499.026271584444,2
754,352.459805365652,654.689246276394,1
755,253.34353602957,611.77377437707,1
756,429.812811198644,67.3821341479197,3
757,204.067919682711,37.1911811642349,3
758,684.657222381793,691.204222617671,1
759,296.817615441978,421.917756018229,2
760,578.528088750318,610.753784468397,1
